Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
899   | Path found| 0.609     | 77        | Path found| 6.128     | 77        
900   | Path found| 0.622     | 75        | Path found| 5.580     | 75        
901   | Path found| 0.829     | 75        | Path found| 6.169     | 75        
902   | Path found| 0.587     | 72        | Path found| 5.299     | 72        
903   | Path found| 0.720     | 71        | Path found| 3.159     | 71        
904   | Path found| 0.839     | 71        | Path found| 5.521     | 71        
905   | Path found| 0.470     | 72        | Path found| 5.356     | 72        
906   | Path found| 1.319     | 87        | Path found| 7.966     | 87        
907   | Path found| 1.046     | 81        | Path found| 6.749     | 81        
908   | Path found| 0.497     | 72        | Path found| 5.246     | 72        
909   | Path found| 1.187     | 72        | Path found| 5.382     | 72        
910   | Path found| 0.851     | 72        | Path found| 5.574     | 72        
911   | Path found| 0.902     | 76        | Path found| 5.975     | 76        
912   | Path found| 0.567     | 75        | Path found| 5.868     | 75        
913   | Path found| 0.481     | 73        | Path found| 5.743     | 73        
914   | Path found| 0.514     | 73        | Path found| 5.500     | 73        
915   | Path found| 0.872     | 72        | Path found| 5.517     | 72        
916   | Path found| 0.593     | 71        | Path found| 5.389     | 71        
917   | Path found| 0.474     | 77        | Path found| 6.161     | 77        
918   | Path found| 0.452     | 79        | Path found| 6.504     | 79        
919   | Path found| 0.518     | 73        | Path found| 5.698     | 73        
920   | Path found| 0.792     | 72        | Path found| 5.510     | 72        
921   | Path found| 0.735     | 71        | Path found| 3.631     | 71        
922   | Path found| 0.488     | 70        | Path found| 4.903     | 70        
923   | Path found| 0.911     | 71        | Path found| 5.360     | 71        
924   | Path found| 0.910     | 75        | Path found| 6.100     | 75        
925   | Path found| 0.586     | 74        | Path found| 5.671     | 74        
926   | Path found| 0.858     | 76        | Path found| 5.863     | 76        
927   | Path found| 0.486     | 71        | Path found| 5.101     | 71        
928   | Path found| 0.576     | 73        | Path found| 5.422     | 73        
929   | Path found| 1.358     | 75        | Path found| 5.741     | 75        
930   | Path found| 1.233     | 77        | Path found| 6.087     | 77        
931   | Path found| 0.852     | 74        | Path found| 5.749     | 74        
932   | Path found| 0.820     | 83        | Path found| 7.480     | 83        
933   | Path found| 0.558     | 72        | Path found| 4.991     | 72        
934   | Path found| 0.675     | 72        | Path found| 5.391     | 72        
935   | Path found| 1.406     | 76        | Path found| 5.994     | 76        
936   | Path found| 0.689     | 73        | Path found| 5.432     | 73        
937   | Path found| 0.839     | 83        | Path found| 7.453     | 83        
938   | Path found| 0.747     | 71        | Path found| 5.135     | 71        
939   | Path found| 0.893     | 78        | Path found| 6.522     | 78        
940   | Path found| 0.492     | 72        | Path found| 5.564     | 72        
941   | Path found| 0.513     | 78        | Path found| 6.278     | 78        
942   | Path found| 0.438     | 72        | Path found| 5.573     | 72        
943   | Path found| 0.449     | 74        | Path found| 5.610     | 74        
944   | Path found| 0.510     | 70        | Path found| 5.027     | 70        
945   | Path found| 1.695     | 82        | Path found| 7.116     | 82        
946   | Path found| 0.451     | 71        | Path found| 5.186     | 71        
947   | Path found| 0.802     | 71        | Path found| 5.349     | 71        
948   | Path found| 0.579     | 70        | Path found| 4.911     | 70        
949   | Path found| 0.470     | 71        | Path found| 4.847     | 71        
950   | Path found| 0.680     | 70        | Path found| 4.962     | 70        
951   | Path found| 0.510     | 75        | Path found| 5.946     | 75        
952   | Path found| 0.537     | 70        | Path found| 5.050     | 70        
953   | Path found| 0.870     | 77        | Path found| 6.382     | 77        
954   | Path found| 0.864     | 75        | Path found| 5.609     | 75        
955   | Path found| 1.089     | 70        | Path found| 5.052     | 70        
956   | Path found| 1.105     | 71        | Path found| 4.950     | 71        
957   | Path found| 0.471     | 73        | Path found| 5.494     | 73        
958   | Path found| 0.927     | 83        | Path found| 7.092     | 83        
959   | Path found| 0.625     | 76        | Path found| 6.025     | 76        
960   | Path found| 0.328     | 70        | Path found| 5.038     | 70        
961   | Path found| 1.044     | 71        | Path found| 4.762     | 71        
962   | Path found| 1.346     | 74        | Path found| 5.496     | 74        
963   | Path found| 0.691     | 74        | Path found| 5.475     | 74        
964   | Path found| 0.546     | 72        | Path found| 4.909     | 72        
965   | Path found| 0.538     | 72        | Path found| 5.414     | 72        
966   | Path found| 0.573     | 71        | Path found| 5.442     | 71        
967   | Path found| 0.816     | 71        | Path found| 5.113     | 71        
968   | Path found| 0.968     | 79        | Path found| 6.514     | 79        
969   | Path found| 0.571     | 76        | Path found| 5.688     | 76        
970   | Path found| 0.468     | 72        | Path found| 5.208     | 72        
971   | Path found| 0.642     | 78        | Path found| 6.085     | 78        
972   | Path found| 0.326     | 70        | Path found| 5.130     | 70        
973   | Path found| 0.606     | 70        | Path found| 5.036     | 70        
974   | Path found| 0.936     | 73        | Path found| 5.375     | 73        
975   | Path found| 0.756     | 73        | Path found| 5.292     | 73        
976   | Path found| 0.573     | 78        | Path found| 6.280     | 78        
977   | Path found| 0.706     | 73        | Path found| 5.605     | 73        
978   | Path found| 0.959     | 80        | Path found| 6.652     | 80        
979   | Path found| 0.644     | 73        | Path found| 5.627     | 73        
980   | Path found| 0.736     | 81        | Path found| 6.750     | 81        
981   | Path found| 0.516     | 77        | Path found| 6.168     | 77        
982   | Path found| 0.457     | 70        | Path found| 5.088     | 70        
983   | Path found| 1.180     | 70        | Path found| 4.895     | 70        
984   | Path found| 0.757     | 70        | Path found| 5.087     | 70        
985   | Path found| 0.554     | 72        | Path found| 5.467     | 72        
986   | Path found| 0.547     | 73        | Path found| 5.425     | 73        
987   | Path found| 0.560     | 78        | Path found| 6.246     | 78        
988   | Path found| 0.484     | 71        | Path found| 5.314     | 71        
989   | Path found| 0.555     | 73        | Path found| 5.198     | 73        
990   | Path found| 0.484     | 76        | Path found| 5.934     | 76        
991   | Path found| 0.405     | 86        | Path found| 7.711     | 86        
992   | Path found| 0.999     | 76        | Path found| 6.093     | 76        
993   | Path found| 0.471     | 73        | Path found| 5.728     | 73        
994   | Path found| 0.703     | 79        | Path found| 6.552     | 79        
995   | Path found| 0.546     | 74        | Path found| 5.979     | 74        
996   | Path found| 0.364     | 72        | Path found| 5.520     | 72        
997   | Path found| 0.576     | 70        | Path found| 4.867     | 70        
998   | Path found| 0.372     | 71        | Path found| 5.217     | 71        
999   | Path found| 0.470     | 75        | Path found| 5.917     | 75        
1000  | Path found| 1.148     | 74        | Path found| 5.753     | 74        
---------------------------------------------------------------------------------
A* Static      | ok=1000 no_path=0    exceptions=0    avg=0.739    ms min=0.293    ms max=1.740    ms len_avg=74.320   len_min=70     len_max=88    
D* Static      | ok=1000 no_path=0    exceptions=0    avg=5.690    ms min=3.159    ms max=9.038    ms len_avg=74.320   len_min=70     len_max=88    
